transaction_id,store_id,department,brand,channel,upc,sku,product_name,quantity,units_sold,units_received,revenue,cost,margin,price,discount,return_flag,exchange_flag,transaction_date,sell_through_flag,premium_flag,transaction_flag
TXN-03-02173,STORE-017,Home & Garden,BrandH,In-Store,UPC-758409471,SKU-HOM-6817,Rug,6,6,3,2032.86,1030.78,1002.08,379.54,40.73,0,0,2025-12-09 09:00:00,0,0,1
TXN-03-01468,STORE-007,Electronics,BrandF,Online,UPC-479932800,SKU-ELE-5388,Camera,8,8,2,326.24,178.84,147.4,43.45,2.67,0,0,2025-12-09 10:00:00,1,0,1
TXN-03-03095,STORE-007,Sports,BrandG,Online,UPC-164151796,SKU-SPO-7141,Water Bottle,9,9,3,726.93,471.18,255.75,88.43,7.66,0,0,2025-12-28 07:00:00,0,1,1
TXN-03-01673,STORE-005,Electronics,BrandE,In-Store,UPC-524317424,SKU-ELE-8437,Phone,7,7,0,1351.49,1000.6,350.89,268.52,75.45,0,0,2025-12-20 03:00:00,0,0,1
TXN-03-00255,STORE-004,Grocery,BrandH,In-Store,UPC-727546813,SKU-GRO-9067,Snack Bar,8,8,2,1867.36,1123.13,744.23,298.7,65.28,0,0,2025-12-07 12:00:00,0,1,1
TXN-03-06190,STORE-018,Apparel,BrandA,In-Store,UPC-888065215,SKU-APP-7333,Dress,8,8,4,614.32,370.35,243.97,78.68,1.89,0,0,2025-12-29 11:00:00,1,0,1
TXN-03-03272,STORE-019,Electronics,BrandB,In-Store,UPC-991423608,SKU-ELE-7738,Monitor,7,7,4,2389.45,1005.72,1383.73,475.52,134.17,0,0,2025-12-15 17:00:00,0,0,1
TXN-03-00398,STORE-015,Apparel,BrandF,Online,UPC-294803713,SKU-APP-7193,Jacket,1,1,3,287.59,153.31,134.28,295.76,8.17,0,0,2025-12-04 08:00:00,1,0,1
TXN-03-04839,STORE-013,Grocery,BrandE,Mobile,UPC-711701229,SKU-GRO-6625,Bread,8,8,3,1756.64,890.02,866.62,271.81,52.23,0,0,2025-12-28 11:00:00,1,1,1
TXN-03-06334,STORE-002,Electronics,BrandE,In-Store,UPC-524011340,SKU-ELE-2794,Phone,5,5,2,463.8,201.57,262.23,113.84,21.08,1,1,2025-12-03 11:00:00,1,1,1
TXN-03-00511,STORE-020,Apparel,BrandC,Online,UPC-787612139,SKU-APP-1629,Socks,8,8,3,3087.04,1413.7,1673.34,476.73,90.85,0,0,2025-12-23 04:00:00,1,1,1
TXN-03-02402,STORE-018,Grocery,BrandG,In-Store,UPC-658416305,SKU-GRO-6836,Cereal,9,9,1,2234.97,1385.28,849.69,259.36,11.03,0,0,2025-12-15 11:00:00,1,0,1
TXN-03-06185,STORE-004,Electronics,BrandG,Online,UPC-663392928,SKU-ELE-8074,Headphones,9,9,2,2253.6,1679.66,573.94,319.59,69.19,0,0,2025-12-19 19:00:00,1,0,1
TXN-03-01391,STORE-006,Home & Garden,BrandF,Online,UPC-990088897,SKU-HOM-5315,Chair,8,8,0,342.4,247.24,95.16,55.11,12.31,1,0,2025-12-29 11:00:00,0,0,1
TXN-03-06393,STORE-002,Sports,BrandA,In-Store,UPC-171010048,SKU-SPO-7364,Resistance Band,6,6,1,68.94,33.58,35.36,12.72,1.23,0,0,2025-12-11 13:00:00,1,0,1
TXN-03-00961,STORE-003,Electronics,BrandC,In-Store,UPC-606717071,SKU-ELE-1408,Speaker,4,4,1,1742.48,1051.7,690.78,455.18,19.56,0,0,2025-12-11 19:00:00,0,0,1
TXN-03-00717,STORE-015,Electronics,BrandB,In-Store,UPC-368776453,SKU-ELE-2472,Speaker,5,5,2,836.95,397.34,439.61,227.07,59.68,0,0,2025-12-13 05:00:00,0,0,1
TXN-03-02401,STORE-005,Apparel,BrandF,In-Store,UPC-565812479,SKU-APP-7817,Dress,5,5,3,1611.6,959.7,651.9,324.9,2.58,0,0,2025-12-11 16:00:00,1,1,1
TXN-03-02644,STORE-003,Grocery,BrandC,Online,UPC-184957410,SKU-GRO-1313,Snack Bar,7,7,1,749.07,391.01,358.06,145.2,38.19,0,0,2025-12-02 04:00:00,0,0,1
TXN-03-00845,STORE-004,Apparel,BrandA,In-Store,UPC-129312269,SKU-APP-1310,Jacket,5,5,0,731.45,510.68,220.77,160.33,14.04,0,0,2025-12-02 06:00:00,1,0,1
TXN-03-01115,STORE-006,Electronics,BrandG,In-Store,UPC-668068548,SKU-ELE-4925,Monitor,3,3,4,352.32,249.17,103.15,144.37,26.93,0,0,2025-12-28 23:00:00,1,0,1
TXN-03-04931,STORE-008,Grocery,BrandD,Online,UPC-166853414,SKU-GRO-1053,Juice,6,6,3,381.06,154.32,226.74,90.21,26.7,0,0,2025-12-29 13:00:00,1,0,1
TXN-03-01118,STORE-001,Electronics,BrandA,In-Store,UPC-487949098,SKU-ELE-6428,Monitor,5,5,1,1205.1,556.69,648.41,336.68,95.66,0,0,2025-12-15 05:00:00,0,0,1
TXN-03-04824,STORE-015,Electronics,BrandD,Online,UPC-200322853,SKU-ELE-5270,Headphones,2,2,3,712.68,517.75,194.93,357.22,0.88,0,0,2025-12-02 17:00:00,1,1,1
TXN-03-03955,STORE-009,Electronics,BrandC,Mobile,UPC-248158127,SKU-ELE-1380,Phone,6,6,4,1216.62,682.72,533.9,286.67,83.9,0,0,2025-12-16 16:00:00,0,1,1
TXN-03-06280,STORE-005,Electronics,BrandF,Online,UPC-956720197,SKU-ELE-8700,Headphones,5,5,2,70.1,31.28,38.82,14.41,0.39,0,0,2025-12-22 09:00:00,1,0,1
TXN-03-01555,STORE-020,Electronics,BrandG,In-Store,UPC-783335767,SKU-ELE-4397,Tablet,5,5,1,792.6,372.84,419.76,193.68,35.16,0,0,2025-12-09 21:00:00,1,0,1
TXN-03-03754,STORE-008,Apparel,BrandA,Online,UPC-177090003,SKU-APP-5351,Jacket,5,5,2,644.6,333.57,311.03,133.06,4.14,0,0,2025-12-19 13:00:00,1,0,1
TXN-03-00180,STORE-001,Home & Garden,BrandB,Mobile,UPC-775085203,SKU-HOM-2290,Rug,6,6,3,1508.46,875.76,632.7,275.8,24.39,0,0,2025-12-30 06:00:00,0,1,1
TXN-03-04015,STORE-012,Electronics,BrandG,Online,UPC-843575597,SKU-ELE-4107,Speaker,8,8,0,1686.88,1120.18,566.7,258.78,47.92,0,0,2025-12-13 07:00:00,1,1,1
TXN-03-03016,STORE-001,Apparel,BrandE,In-Store,UPC-151631798,SKU-APP-4486,T-Shirt,2,2,1,589.76,324.06,265.7,382.06,87.18,1,0,2025-12-29 07:00:00,1,0,1
TXN-03-00388,STORE-003,Sports,BrandB,Online,UPC-280476181,SKU-SPO-5186,Backpack,5,5,2,63.15,37.29,25.86,14.88,2.25,0,0,2025-12-14 09:00:00,0,1,1
TXN-03-01180,STORE-003,Grocery,BrandH,Online,UPC-217165629,SKU-GRO-7598,Coffee,2,2,4,335.8,228.26,107.54,227.28,59.38,1,0,2025-12-16 09:00:00,1,0,1
TXN-03-04346,STORE-018,Grocery,BrandC,Online,UPC-214541976,SKU-GRO-4771,Cereal,4,4,0,1578.44,634.53,943.91,497.5,102.89,0,0,2025-12-08 11:00:00,1,0,1
TXN-03-05103,STORE-001,Sports,BrandC,In-Store,UPC-502593583,SKU-SPO-7869,Cap,5,5,2,165.8,71.03,94.77,44.51,11.35,0,0,2025-12-03 10:00:00,0,0,1
TXN-03-01703,STORE-004,Sports,BrandF,Online,UPC-396541662,SKU-SPO-3191,Backpack,5,5,1,702.9,493.35,209.55,163.86,23.28,0,0,2025-12-07 18:00:00,1,0,1
TXN-03-00200,STORE-019,Apparel,BrandE,Online,UPC-823791312,SKU-APP-1971,Jeans,3,3,4,15.45,10.16,5.29,5.77,0.62,0,0,2025-12-25 01:00:00,1,0,1
TXN-03-00634,STORE-012,Electronics,BrandB,Mobile,UPC-982872947,SKU-ELE-4098,Tablet,9,9,2,3080.07,1637.2,1442.87,443.15,100.92,0,0,2025-12-26 23:00:00,0,1,1
TXN-03-02220,STORE-009,Sports,BrandC,In-Store,UPC-547004807,SKU-SPO-4318,Water Bottle,8,8,0,974.08,458.34,515.74,158.03,36.27,0,0,2025-12-13 19:00:00,1,1,1
TXN-03-02928,STORE-010,Home & Garden,BrandC,Online,UPC-949909806,SKU-HOM-6205,Plant Pot,6,6,0,1437.42,801.51,635.91,259.68,20.11,1,0,2025-12-18 18:00:00,1,0,1
TXN-03-02282,STORE-019,Grocery,BrandG,Online,UPC-961426777,SKU-GRO-9057,Bread,8,8,1,686.16,435.89,250.27,90.33,4.56,0,0,2025-12-05 13:00:00,1,1,1
TXN-03-04822,STORE-010,Home & Garden,BrandG,In-Store,UPC-595309184,SKU-HOM-6090,Rug,7,7,4,1579.06,636.35,942.71,307.47,81.89,0,0,2025-12-06 21:00:00,1,1,1
TXN-03-00068,STORE-002,Grocery,BrandD,Online,UPC-547496684,SKU-GRO-1622,Rice,3,3,0,85.02,56.99,28.03,36.28,7.94,0,0,2025-12-25 17:00:00,1,0,1
TXN-03-01263,STORE-005,Apparel,BrandG,In-Store,UPC-622351884,SKU-APP-8316,Shoes,4,4,4,730.84,402.49,328.35,219.61,36.9,0,0,2025-12-18 02:00:00,1,0,1
TXN-03-01663,STORE-018,Electronics,BrandD,In-Store,UPC-218478798,SKU-ELE-6830,Camera,5,5,4,1363.65,746.36,617.29,312.47,39.74,0,0,2025-12-03 12:00:00,1,0,1
TXN-03-02719,STORE-008,Home & Garden,BrandF,In-Store,UPC-949945818,SKU-HOM-4567,Hose,2,2,1,693.88,420.62,273.26,449.08,102.14,0,0,2025-12-21 16:00:00,1,0,1
TXN-03-03929,STORE-003,Apparel,BrandF,In-Store,UPC-302600750,SKU-APP-5589,Dress,8,8,1,2790.8,1644.43,1146.37,423.6,74.75,0,0,2025-12-08 18:00:00,0,0,1
TXN-03-02543,STORE-010,Sports,BrandE,Online,UPC-504727220,SKU-SPO-9534,Running Shoes,1,1,2,273.99,128.09,145.9,345.4,71.41,0,0,2025-12-10 08:00:00,0,0,1
TXN-03-04300,STORE-020,Grocery,BrandB,In-Store,UPC-659801269,SKU-GRO-7340,Milk,7,7,2,1712.34,1184.46,527.88,254.54,9.92,0,0,2025-12-20 14:00:00,1,0,1
TXN-03-03053,STORE-020,Grocery,BrandB,In-Store,UPC-726542435,SKU-GRO-1474,Pasta,8,8,2,1514.4,662.76,851.64,193.21,3.91,1,0,2025-12-30 08:00:00,1,1,1
TXN-03-02777,STORE-013,Sports,BrandH,Online,UPC-164989533,SKU-SPO-5529,Yoga Mat,4,4,2,920.44,555.91,364.53,316.16,86.05,0,0,2025-12-02 01:00:00,0,1,1
TXN-03-03153,STORE-002,Grocery,BrandG,In-Store,UPC-939268716,SKU-GRO-5302,Cereal,2,2,0,116.78,64.61,52.17,59.37,0.98,0,0,2025-12-05 04:00:00,1,0,1
TXN-03-06144,STORE-019,Sports,BrandA,Online,UPC-821552451,SKU-SPO-9066,Dumbbell,6,6,3,1100.22,814.88,285.34,244.34,60.97,0,0,2025-12-17 19:00:00,1,0,1
TXN-03-01332,STORE-019,Grocery,BrandG,Mobile,UPC-715675846,SKU-GRO-3524,Coffee,5,5,0,1530.25,646.95,883.3,370.49,64.44,0,0,2025-12-01 19:00:00,0,0,1
TXN-03-06141,STORE-013,Grocery,BrandA,Mobile,UPC-581259409,SKU-GRO-6927,Pasta,2,2,4,677.22,397.61,279.61,404.26,65.65,0,0,2025-12-27 15:00:00,1,0,1
TXN-03-00526,STORE-013,Grocery,BrandE,Online,UPC-998341274,SKU-GRO-4459,Coffee,6,6,4,610.08,366.55,243.53,111.64,9.96,0,0,2025-12-16 13:00:00,1,0,1
TXN-03-00729,STORE-018,Sports,BrandH,In-Store,UPC-813150903,SKU-SPO-1823,Jersey,4,4,1,997.56,547.85,449.71,249.95,0.56,0,0,2025-12-29 21:00:00,1,0,1
TXN-03-00395,STORE-001,Electronics,BrandE,Online,UPC-229582709,SKU-ELE-9641,Tablet,1,1,1,30.2,14.57,15.63,32.19,1.99,0,0,2025-12-24 20:00:00,1,0,1
TXN-03-06262,STORE-004,Home & Garden,BrandD,In-Store,UPC-553629994,SKU-HOM-2269,Tool Set,4,4,0,94.4,53.37,41.03,26.47,2.87,0,0,2025-12-28 08:00:00,1,1,1
TXN-03-02264,STORE-002,Apparel,BrandB,In-Store,UPC-330833053,SKU-APP-4426,Scarf,4,4,3,1757.04,994.4,762.64,496.87,57.61,0,0,2025-12-13 06:00:00,0,0,1
TXN-03-02706,STORE-012,Electronics,BrandD,In-Store,UPC-505982380,SKU-ELE-2548,Headphones,1,1,4,350.93,233.64,117.29,456.25,105.32,0,0,2025-12-25 12:00:00,0,0,1
TXN-03-03117,STORE-004,Home & Garden,BrandH,Mobile,UPC-680869137,SKU-HOM-6448,Vase,2,2,2,289.74,144.0,145.74,168.67,23.8,0,0,2025-12-06 18:00:00,1,0,1
TXN-03-02169,STORE-015,Electronics,BrandA,Online,UPC-696202451,SKU-ELE-7916,Laptop,7,7,1,1036.28,678.17,358.11,174.44,26.4,0,0,2025-12-28 00:00:00,0,0,1
TXN-03-06078,STORE-020,Apparel,BrandF,In-Store,UPC-746243596,SKU-APP-2949,Hat,8,8,1,2745.52,1198.36,1547.16,484.68,141.49,1,0,2025-12-21 10:00:00,0,0,1
TXN-03-01799,STORE-014,Apparel,BrandB,Online,UPC-365629005,SKU-APP-9281,Dress,6,6,2,1558.68,1158.73,399.95,276.51,16.73,0,0,2025-12-30 06:00:00,1,0,1
TXN-03-00801,STORE-019,Grocery,BrandF,Online,UPC-968587975,SKU-GRO-5804,Cereal,1,1,0,7.21,5.4,1.81,7.77,0.56,0,0,2025-12-10 16:00:00,1,0,1
TXN-03-00978,STORE-019,Apparel,BrandH,In-Store,UPC-169444093,SKU-APP-4132,Hat,7,7,3,2918.86,1587.33,1331.53,438.09,21.11,0,0,2025-12-04 08:00:00,0,0,1
TXN-03-04537,STORE-007,Home & Garden,BrandF,In-Store,UPC-858703895,SKU-HOM-1124,Vase,7,7,4,262.99,126.72,136.27,50.67,13.1,0,0,2025-12-04 18:00:00,0,0,1
TXN-03-00192,STORE-006,Electronics,BrandB,In-Store,UPC-204965223,SKU-ELE-6353,Phone,4,4,1,962.28,626.12,336.16,295.68,55.11,0,0,2025-12-25 07:00:00,1,1,1
TXN-03-04325,STORE-004,Home & Garden,BrandC,In-Store,UPC-215552704,SKU-HOM-4965,Hose,6,6,3,2751.54,1288.25,1463.29,499.92,41.33,0,0,2025-12-17 05:00:00,1,0,1
TXN-03-03247,STORE-001,Home & Garden,BrandE,In-Store,UPC-812545712,SKU-HOM-6182,Vase,8,8,3,1794.8,1133.93,660.87,289.01,64.66,0,0,2025-12-04 07:00:00,0,1,1
TXN-03-05551,STORE-012,Apparel,BrandE,In-Store,UPC-496002073,SKU-APP-4177,Jeans,4,4,4,397.64,210.84,186.8,141.54,42.13,1,1,2025-12-14 12:00:00,1,1,1
TXN-03-02041,STORE-015,Home & Garden,BrandF,Online,UPC-630616324,SKU-HOM-1373,Vase,5,5,3,296.85,161.09,135.76,79.61,20.24,0,0,2025-12-11 10:00:00,1,0,1
TXN-03-02919,STORE-009,Electronics,BrandE,In-Store,UPC-583160967,SKU-ELE-4668,Phone,2,2,4,196.78,116.92,79.86,105.81,7.42,0,0,2025-12-29 10:00:00,0,0,1
TXN-03-04765,STORE-010,Grocery,BrandB,Online,UPC-966194930,SKU-GRO-1915,Milk,8,8,4,978.8,445.94,532.86,131.21,8.86,0,0,2025-12-26 02:00:00,1,0,1
TXN-03-03650,STORE-005,Home & Garden,BrandE,In-Store,UPC-895903904,SKU-HOM-5150,Chair,6,6,4,677.82,340.27,337.55,114.03,1.06,0,0,2025-12-11 06:00:00,1,0,1
TXN-03-01137,STORE-020,Apparel,BrandH,Online,UPC-885273168,SKU-APP-2940,Socks,9,9,1,2181.42,947.8,1233.62,267.08,24.7,1,0,2025-12-05 02:00:00,1,0,1
TXN-03-04242,STORE-009,Electronics,BrandE,In-Store,UPC-683484877,SKU-ELE-3705,Monitor,4,4,4,1035.8,733.1,302.7,289.79,30.84,0,0,2025-12-12 20:00:00,0,0,1
TXN-03-01007,STORE-016,Grocery,BrandC,Mobile,UPC-921631995,SKU-GRO-9506,Snack Bar,3,3,1,415.44,215.85,199.59,157.2,18.72,0,0,2025-12-02 14:00:00,1,0,1
TXN-03-00885,STORE-001,Home & Garden,BrandD,Online,UPC-474626487,SKU-HOM-5615,Lamp,3,3,4,505.89,365.4,140.49,191.77,23.14,0,0,2025-12-17 16:00:00,1,0,1
TXN-03-02762,STORE-014,Sports,BrandF,In-Store,UPC-158609894,SKU-SPO-6509,Running Shoes,7,7,2,1927.38,1273.09,654.29,300.92,25.58,0,0,2025-12-16 14:00:00,0,0,1
TXN-03-01745,STORE-016,Home & Garden,BrandG,In-Store,UPC-406628655,SKU-HOM-4584,Plant Pot,7,7,4,1381.8,619.31,762.49,278.22,80.82,0,0,2025-12-07 21:00:00,0,0,1
TXN-03-03968,STORE-014,Grocery,BrandH,Online,UPC-417784606,SKU-GRO-3462,Rice,4,4,1,613.12,317.81,295.31,202.25,48.97,0,0,2025-12-13 23:00:00,0,0,1
TXN-03-02296,STORE-018,Electronics,BrandH,In-Store,UPC-302680769,SKU-ELE-2769,Laptop,2,2,4,245.68,174.52,71.16,127.9,5.06,0,0,2025-12-21 23:00:00,1,0,1
TXN-03-06379,STORE-005,Electronics,BrandH,Mobile,UPC-857117755,SKU-ELE-9212,Headphones,4,4,4,25.92,18.61,7.31,7.76,1.28,0,0,2025-12-08 17:00:00,0,1,1
TXN-03-02305,STORE-006,Electronics,BrandD,Online,UPC-282311606,SKU-ELE-3999,Laptop,7,7,0,528.08,302.26,225.82,80.43,4.99,0,0,2025-12-26 13:00:00,0,0,1
TXN-03-04641,STORE-005,Apparel,BrandD,Online,UPC-420888202,SKU-APP-2569,Jeans,3,3,1,882.87,596.94,285.93,350.78,56.49,1,0,2025-12-03 00:00:00,1,0,1
TXN-03-05039,STORE-002,Electronics,BrandF,In-Store,UPC-605163479,SKU-ELE-8769,Phone,2,2,1,786.68,397.47,389.21,476.52,83.18,0,0,2025-12-06 06:00:00,0,0,1
TXN-03-06266,STORE-002,Apparel,BrandC,In-Store,UPC-994831364,SKU-APP-7119,Hat,7,7,2,658.14,330.39,327.75,108.39,14.37,0,0,2025-12-14 22:00:00,1,1,1
TXN-03-02819,STORE-018,Apparel,BrandH,Mobile,UPC-625960162,SKU-APP-1139,Jacket,6,6,1,1508.04,616.57,891.47,333.86,82.52,0,0,2025-12-29 16:00:00,1,0,1
TXN-03-04932,STORE-013,Grocery,BrandG,Online,UPC-631673406,SKU-GRO-5698,Coffee,6,6,2,1674.96,1002.56,672.4,358.49,79.33,0,0,2025-12-26 20:00:00,0,0,1
TXN-03-01872,STORE-007,Apparel,BrandH,Mobile,UPC-264854507,SKU-APP-5337,Hat,5,5,0,929.0,387.51,541.49,227.45,41.65,0,0,2025-12-16 05:00:00,1,0,1
TXN-03-03681,STORE-015,Apparel,BrandC,Online,UPC-319470492,SKU-APP-1515,Shoes,9,9,4,2573.91,1645.23,928.68,297.12,11.13,0,0,2025-12-18 05:00:00,1,0,1
TXN-03-03597,STORE-018,Electronics,BrandC,Mobile,UPC-537200364,SKU-ELE-9995,Tablet,2,2,2,848.56,550.11,298.45,490.65,66.37,1,0,2025-12-22 17:00:00,1,1,1
TXN-03-02451,STORE-015,Home & Garden,BrandB,Online,UPC-433620855,SKU-HOM-4292,Vase,2,2,0,404.64,266.89,137.75,226.04,23.72,0,0,2025-12-16 07:00:00,0,1,1
TXN-03-04328,STORE-014,Electronics,BrandA,Online,UPC-640698122,SKU-ELE-5419,Headphones,9,9,3,2975.85,1535.39,1440.46,370.08,39.43,0,0,2025-12-08 10:00:00,1,0,1
TXN-03-04902,STORE-007,Apparel,BrandD,In-Store,UPC-904765045,SKU-APP-4076,Scarf,2,2,2,169.98,105.93,64.05,86.38,1.39,0,0,2025-12-23 18:00:00,0,1,1
TXN-03-03548,STORE-001,Sports,BrandC,In-Store,UPC-419510921,SKU-SPO-3464,Cap,4,4,0,1205.08,575.3,629.78,375.44,74.17,0,0,2025-12-21 21:00:00,1,1,1
TXN-03-03695,STORE-008,Sports,BrandH,In-Store,UPC-578296364,SKU-SPO-5330,Backpack,2,2,1,428.26,311.76,116.5,289.77,75.64,0,0,2025-12-18 13:00:00,1,0,1
TXN-03-01834,STORE-010,Sports,BrandH,Online,UPC-547904240,SKU-SPO-3842,Dumbbell,8,8,1,97.36,68.16,29.2,16.47,4.3,0,0,2025-12-03 10:00:00,0,0,1
TXN-03-05726,STORE-006,Grocery,BrandB,Online,UPC-617657046,SKU-GRO-5550,Cereal,2,2,2,188.78,85.17,103.61,97.37,2.98,0,0,2025-12-21 17:00:00,1,1,1
TXN-03-00760,STORE-011,Sports,BrandC,Online,UPC-217872600,SKU-SPO-7618,Jersey,2,2,4,93.46,45.52,47.94,66.5,19.77,0,0,2025-12-29 06:00:00,0,0,1
TXN-03-05602,STORE-001,Grocery,BrandD,In-Store,UPC-944482780,SKU-GRO-1560,Juice,3,3,0,552.6,351.62,200.98,258.99,74.79,0,0,2025-12-06 21:00:00,0,0,1
TXN-03-03711,STORE-004,Grocery,BrandD,In-Store,UPC-828442057,SKU-GRO-5554,Juice,1,1,0,151.0,69.63,81.37,190.91,39.91,0,0,2025-12-05 17:00:00,0,0,1
TXN-03-01547,STORE-016,Home & Garden,BrandF,Mobile,UPC-323137648,SKU-HOM-7133,Rug,9,9,0,445.86,252.42,193.44,61.78,12.24,0,0,2025-12-19 17:00:00,1,0,1
TXN-03-01073,STORE-012,Home & Garden,BrandE,Mobile,UPC-474529606,SKU-HOM-2299,Chair,8,8,3,1623.84,935.19,688.65,287.28,84.3,0,0,2025-12-12 15:00:00,1,0,1
TXN-03-03591,STORE-010,Grocery,BrandC,In-Store,UPC-120506864,SKU-GRO-7582,Milk,9,9,3,2287.89,1705.53,582.36,304.04,49.83,1,0,2025-12-04 14:00:00,1,1,1
TXN-03-04579,STORE-008,Electronics,BrandG,Online,UPC-337518737,SKU-ELE-1296,Phone,8,8,1,2756.64,1234.98,1521.66,418.35,73.77,0,0,2025-12-03 11:00:00,0,1,1
TXN-03-04426,STORE-012,Electronics,BrandC,In-Store,UPC-530946190,SKU-ELE-1870,Laptop,9,9,3,2789.82,1845.06,944.76,346.51,36.53,0,0,2025-12-23 16:00:00,0,0,1
TXN-03-04998,STORE-011,Apparel,BrandF,In-Store,UPC-659854408,SKU-APP-4069,Socks,9,9,1,2952.54,2212.36,740.18,395.76,67.7,0,0,2025-12-01 03:00:00,0,0,1
TXN-03-06212,STORE-016,Home & Garden,BrandH,Online,UPC-536284711,SKU-HOM-9819,Lamp,8,8,1,64.96,28.55,36.41,10.48,2.36,0,0,2025-12-16 05:00:00,1,0,1
TXN-03-03617,STORE-012,Apparel,BrandH,Mobile,UPC-576559751,SKU-APP-2314,Shoes,5,5,4,853.45,390.17,463.28,212.04,41.35,0,0,2025-12-06 20:00:00,0,1,1
TXN-03-01204,STORE-016,Sports,BrandH,In-Store,UPC-132195412,SKU-SPO-3365,Resistance Band,9,9,2,2138.31,1498.92,639.39,246.21,8.62,0,0,2025-12-10 10:00:00,1,0,1
TXN-03-03557,STORE-008,Grocery,BrandF,Online,UPC-917298286,SKU-GRO-2360,Pasta,4,4,3,838.4,397.37,441.03,224.79,15.19,0,0,2025-12-27 08:00:00,0,0,1
TXN-03-01771,STORE-002,Home & Garden,BrandE,In-Store,UPC-325675879,SKU-HOM-4286,Plant Pot,5,5,0,73.3,37.02,36.28,15.13,0.47,0,0,2025-12-07 22:00:00,1,0,1
TXN-03-03129,STORE-007,Home & Garden,BrandG,Online,UPC-409925020,SKU-HOM-6765,Cushion,3,3,4,701.55,490.79,210.76,271.07,37.22,0,0,2025-12-28 16:00:00,1,1,1
TXN-03-03182,STORE-009,Apparel,BrandE,Online,UPC-930821973,SKU-APP-2035,Hat,1,1,1,422.69,241.4,181.29,442.17,19.48,0,0,2025-12-07 21:00:00,1,0,1
TXN-03-00348,STORE-020,Apparel,BrandG,In-Store,UPC-477229952,SKU-APP-5502,Jacket,2,2,3,317.64,162.49,155.15,169.99,11.17,0,0,2025-12-10 00:00:00,1,0,1
TXN-03-03573,STORE-002,Electronics,BrandC,Online,UPC-513215789,SKU-ELE-8069,Speaker,8,8,4,453.92,240.66,213.26,68.82,12.08,0,0,2025-12-23 15:00:00,0,1,1
TXN-03-03582,STORE-020,Grocery,BrandG,In-Store,UPC-547933231,SKU-GRO-1147,Milk,6,6,2,950.1,645.95,304.15,215.68,57.33,0,0,2025-12-08 09:00:00,0,1,1
TXN-03-05500,STORE-018,Electronics,BrandH,Mobile,UPC-978179424,SKU-ELE-5497,Speaker,9,9,0,1655.28,1117.59,537.69,210.28,26.36,0,0,2025-12-05 06:00:00,1,0,1
TXN-03-00687,STORE-018,Electronics,BrandH,Online,UPC-527939871,SKU-ELE-3514,Headphones,8,8,3,1342.96,620.46,722.5,181.08,13.21,0,0,2025-12-29 00:00:00,1,1,1
TXN-03-00067,STORE-019,Grocery,BrandF,Mobile,UPC-896463202,SKU-GRO-2004,Milk,9,9,4,3139.38,1593.55,1545.83,352.84,4.02,1,0,2025-12-26 10:00:00,1,0,1
TXN-03-06217,STORE-017,Grocery,BrandA,In-Store,UPC-476468477,SKU-GRO-7405,Pasta,9,9,3,3444.3,2069.85,1374.45,460.24,77.54,0,0,2025-12-14 05:00:00,1,0,1
TXN-03-02093,STORE-006,Apparel,BrandG,Mobile,UPC-416270578,SKU-APP-1174,Socks,7,7,0,909.3,551.04,358.26,146.01,16.11,0,0,2025-12-22 15:00:00,1,1,1
TXN-03-06093,STORE-002,Apparel,BrandB,In-Store,UPC-242050755,SKU-APP-2043,Hat,2,2,1,49.14,31.13,18.01,26.93,2.36,0,0,2025-12-08 03:00:00,1,0,1
TXN-03-04102,STORE-009,Electronics,BrandB,In-Store,UPC-674176841,SKU-ELE-1456,Monitor,9,9,0,2574.72,1790.15,784.57,362.55,76.47,0,0,2025-12-18 05:00:00,1,0,1
TXN-03-00082,STORE-003,Electronics,BrandC,Online,UPC-118716816,SKU-ELE-6772,Tablet,7,7,2,2054.29,1466.31,587.98,369.31,75.84,0,0,2025-12-09 00:00:00,1,1,1
TXN-03-01805,STORE-011,Grocery,BrandG,Online,UPC-799573439,SKU-GRO-4992,Rice,7,7,0,1523.55,1089.48,434.07,264.61,46.96,0,0,2025-12-28 05:00:00,1,1,1
TXN-03-03610,STORE-007,Apparel,BrandC,Mobile,UPC-163844263,SKU-APP-5993,Jacket,1,1,0,239.0,171.04,67.96,299.2,60.2,0,0,2025-12-27 07:00:00,1,0,1
TXN-03-03987,STORE-019,Sports,BrandE,In-Store,UPC-681369380,SKU-SPO-6918,Cap,5,5,4,370.4,246.85,123.55,78.96,4.88,0,0,2025-12-10 13:00:00,1,0,1
TXN-03-05723,STORE-004,Electronics,BrandF,Online,UPC-784700867,SKU-ELE-3790,Laptop,3,3,1,867.84,410.2,457.64,314.62,25.34,0,0,2025-12-26 22:00:00,1,0,1
TXN-03-01632,STORE-019,Home & Garden,BrandF,Online,UPC-390316469,SKU-HOM-1426,Lamp,1,1,3,167.94,88.17,79.77,239.43,71.49,0,0,2025-12-11 05:00:00,1,0,1
TXN-03-02035,STORE-005,Apparel,BrandH,In-Store,UPC-976633647,SKU-APP-7877,Jeans,4,4,3,1568.24,818.5,749.74,448.93,56.87,0,0,2025-12-03 02:00:00,1,0,1
TXN-03-05202,STORE-003,Home & Garden,BrandF,In-Store,UPC-473436107,SKU-HOM-5011,Chair,2,2,2,395.52,209.6,185.92,202.85,5.09,0,0,2025-12-19 07:00:00,0,0,1
